t,Man,MV,MVP,MVI,MVD,MVFF,SP,PV,DV
2.357000000000000000e+03,0.000000000000000000e+00,2.401952458138720559e+01,-2.775385785323263299e+00,2.664084336578260803e+01,1.540670009278604924e-01,0.000000000000000000e+00,4.300000000000000000e+01,4.366465283258348506e+01,6.000000000000000000e+01
2.358000000000000000e+03,0.000000000000000000e+00,2.401351691320164861e+01,-2.764345442960742361e+00,2.662403883421445627e+01,1.538235219479354154e-01,0.000000000000000000e+00,4.300000000000000000e+01,4.366200361526471596e+01,6.000000000000000000e+01
2.359000000000000000e+03,0.000000000000000000e+00,2.400755030910267962e+01,-2.753327131650630921e+00,2.660730128326217425e+01,1.535761574911381211e-01,0.000000000000000000e+00,4.300000000000000000e+01,4.365935974676231979e+01,6.000000000000000000e+01
2.360000000000000000e+03,0.000000000000000000e+00,2.400162448387514047e+01,-2.742331066504894554e+00,2.659063057769071747e+01,1.533249726893192166e-01,0.000000000000000000e+00,4.300000000000000000e+01,4.365672127783346923e+01,6.000000000000000000e+01
2.361000000000000000e+03,0.000000000000000000e+00,2.399573915431281534e+01,-2.731357458626761492e+00,2.657402658098174086e+01,1.530700319578361390e-01,0.000000000000000000e+00,4.300000000000000000e+01,4.365408825828238548e+01,6.000000000000000000e+01
2.362000000000000000e+03,0.000000000000000000e+00,2.398989403920392149e+01,-2.720406515156057914e+00,2.655748915535769328e+01,1.528113990022853530e-01,0.000000000000000000e+00,4.300000000000000000e+01,4.365146073697107454e+01,6.000000000000000000e+01
2.363000000000000000e+03,0.000000000000000000e+00,2.398408885931718260e+01,-2.709478439313858900e+00,2.654101816180563489e+01,1.525491368254075220e-01,0.000000000000000000e+00,4.300000000000000000e+01,4.364883876183003508e+01,6.000000000000000000e+01
2.364000000000000000e+03,0.000000000000000000e+00,2.397832333738739052e+01,-2.698573430447025689e+00,2.652461346010078813e+01,1.522833077336310792e-01,0.000000000000000000e+00,4.300000000000000000e+01,4.364622237986878872e+01,6.000000000000000000e+01
2.365000000000000000e+03,0.000000000000000000e+00,2.397259719810168832e+01,-2.687691684071999543e+00,2.650827490882983284e+01,1.520139733438568286e-01,0.000000000000000000e+00,4.300000000000000000e+01,4.364361163718638181e+01,6.000000000000000000e+01
2.366000000000000000e+03,0.000000000000000000e+00,2.396691016808532027e+01,-2.676833391918481908e+00,2.649200236541391362e+01,1.517411945898889114e-01,0.000000000000000000e+00,4.300000000000000000e+01,4.364100657898168834e+01,6.000000000000000000e+01
2.367000000000000000e+03,0.000000000000000000e+00,2.396126197588832341e+01,-2.665998741972282371e+00,2.647579568613140566e+01,1.514650317291973136e-01,0.000000000000000000e+00,4.300000000000000000e+01,4.363840724956374117e+01,6.000000000000000000e+01
2.368000000000000000e+03,0.000000000000000000e+00,2.395565235197123144e+01,-2.655187918518290058e+00,2.645965472614041403e+01,1.511855443491079976e-01,0.000000000000000000e+00,4.300000000000000000e+01,4.363581369236184315e+01,6.000000000000000000e+01
2.369000000000000000e+03,0.000000000000000000e+00,2.395008102869190481e+01,-2.644401102182523999e+00,2.644357933950100659e+01,1.509027913734234949e-01,0.000000000000000000e+00,4.300000000000000000e+01,4.363322594993564252e+01,6.000000000000000000e+01
2.370000000000000000e+03,0.000000000000000000e+00,2.394454774029190247e+01,-2.633638469974038721e+00,2.642756937919721238e+01,1.506168310687287515e-01,0.000000000000000000e+00,4.300000000000000000e+01,4.363064406398511608e+01,6.000000000000000000e+01
2.371000000000000000e+03,0.000000000000000000e+00,2.393905222288293189e+01,-2.622900195326445694e+00,2.641162469715875361e+01,1.503277210506238637e-01,0.000000000000000000e+00,4.300000000000000000e+01,4.362806807536041731e+01,6.000000000000000000e+01
2.372000000000000000e+03,0.000000000000000000e+00,2.393359421443371104e+01,-2.612186448138871242e+00,2.639574514428252883e+01,1.500355182900539319e-01,0.000000000000000000e+00,4.300000000000000000e+01,4.362549802407166766e+01,6.000000000000000000e+01
2.373000000000000000e+03,0.000000000000000000e+00,2.392817345475660318e+01,-2.601497394816679520e+00,2.637993057045385470e+01,1.497402791194268334e-01,0.000000000000000000e+00,4.300000000000000000e+01,4.362293394929861989e+01,6.000000000000000000e+01
2.374000000000000000e+03,0.000000000000000000e+00,2.392278968549460672e+01,-2.590833198311664809e+00,2.636418082456746248e+01,1.494420592388080726e-01,0.000000000000000000e+00,4.300000000000000000e+01,4.362037588940025756e+01,6.000000000000000000e+01
2.375000000000000000e+03,0.000000000000000000e+00,2.391744265010821024e+01,-2.580194018161972913e+00,2.634849575454824233e+01,1.491409137219404102e-01,0.000000000000000000e+00,4.300000000000000000e+01,4.361782388192426652e+01,6.000000000000000000e+01
2.376000000000000000e+03,0.000000000000000000e+00,2.391213209386260985e+01,-2.569580010531498537e+00,2.633287520737176024e+01,1.488368970223475085e-01,0.000000000000000000e+00,4.300000000000000000e+01,4.361527796361646381e+01,6.000000000000000000e+01
2.377000000000000000e+03,0.000000000000000000e+00,2.390685776381462446e+01,-2.558991328249097030e+00,2.631731902908453335e+01,1.485300629791855842e-01,0.000000000000000000e+00,4.300000000000000000e+01,4.361273817043008449e+01,6.000000000000000000e+01
2.378000000000000000e+03,0.000000000000000000e+00,2.390161940880010150e+01,-2.548428120847210820e+00,2.630182706482406374e+01,1.482204648232459954e-01,0.000000000000000000e+00,4.300000000000000000e+01,4.361020453753498316e+01,6.000000000000000000e+01
2.379000000000000000e+03,0.000000000000000000e+00,2.389641677942138998e+01,-2.537890534600139247e+00,2.628639915883865186e+01,1.479081551828777819e-01,0.000000000000000000e+00,4.300000000000000000e+01,4.360767709932679281e+01,6.000000000000000000e+01
2.380000000000000000e+03,0.000000000000000000e+00,2.389124962803450813e+01,-2.527378712562130758e+00,2.627103515450696847e+01,1.475931860896707581e-01,0.000000000000000000e+00,4.300000000000000000e+01,4.360515588943596299e+01,6.000000000000000000e+01
2.381000000000000000e+03,0.000000000000000000e+00,2.388611770873663787e+01,-2.516892794604973282e+00,2.625573489435739560e+01,1.472756089842181260e-01,0.000000000000000000e+00,4.300000000000000000e+01,4.360264094073667707e+01,6.000000000000000000e+01
2.382000000000000000e+03,0.000000000000000000e+00,2.388102077735402062e+01,-2.506432917455081011e+00,2.624049822008715083e+01,1.469554747219535829e-01,0.000000000000000000e+00,4.300000000000000000e+01,4.360013228535572694e+01,6.000000000000000000e+01
2.383000000000000000e+03,0.000000000000000000e+00,2.387595859142953714e+01,-2.495999214730407090e+00,2.622532497258119122e+01,1.466328335787543957e-01,0.000000000000000000e+00,4.300000000000000000e+01,4.359762995468131663e+01,6.000000000000000000e+01
2.384000000000000000e+03,0.000000000000000000e+00,2.387093091021025515e+01,-2.485591816977057444e+00,2.621021499193087578e+01,1.463077352564369771e-01,0.000000000000000000e+00,4.300000000000000000e+01,4.359513397937170964e+01,6.000000000000000000e+01
2.385000000000000000e+03,0.000000000000000000e+00,2.386593749463565217e+01,-2.475210851705254456e+00,2.619516811745242535e+01,1.459802288884827770e-01,0.000000000000000000e+00,4.300000000000000000e+01,4.359264438936386910e+01,6.000000000000000000e+01
2.386000000000000000e+03,0.000000000000000000e+00,2.386097810732528401e+01,-2.464856443425274435e+00,2.618018418770515865e+01,1.456503630454000220e-01,0.000000000000000000e+00,4.300000000000000000e+01,4.359016121388194165e+01,6.000000000000000000e+01
2.387000000000000000e+03,0.000000000000000000e+00,2.385605251256711412e+01,-2.454528713682731400e+00,2.616526304050951879e+01,1.453181857403250676e-01,0.000000000000000000e+00,4.300000000000000000e+01,4.358768448144570584e+01,6.000000000000000000e+01
2.388000000000000000e+03,0.000000000000000000e+00,2.385116047630553737e+01,-2.444227781093714746e+00,2.615040451296487589e+01,1.449837444343785031e-01,0.000000000000000000e+00,4.300000000000000000e+01,4.358521421987897071e+01,6.000000000000000000e+01
2.389000000000000000e+03,0.000000000000000000e+00,2.384630176612925467e+01,-2.433953761379719527e+00,2.613560844146712725e+01,1.446470860418477555e-01,0.000000000000000000e+00,4.300000000000000000e+01,4.358275045631775413e+01,6.000000000000000000e+01
2.390000000000000000e+03,0.000000000000000000e+00,2.384147615126029152e+01,-2.423706767401662354e+00,2.612087466172608430e+01,1.443082569358692946e-01,0.000000000000000000e+00,4.300000000000000000e+01,4.358029321721856775e+01,6.000000000000000000e+01
2.391000000000000000e+03,0.000000000000000000e+00,2.383668340254162743e+01,-2.413486909194336061e+00,2.610620300878265354e+01,1.439673029533093118e-01,0.000000000000000000e+00,4.300000000000000000e+01,4.357784252836644612e+01,6.000000000000000000e+01
2.392000000000000000e+03,0.000000000000000000e+00,2.383192329242631047e+01,-2.403294293999806985e+00,2.609159331702581497e+01,1.436242694003021236e-01,0.000000000000000000e+00,4.300000000000000000e+01,4.357539841488304688e+01,6.000000000000000000e+01
2.393000000000000000e+03,0.000000000000000000e+00,2.382719559496542416e+01,-2.393129026301102247e+00,2.607704542020939442e+01,1.432792010571346530e-01,0.000000000000000000e+00,4.300000000000000000e+01,4.357296090123453070e+01,6.000000000000000000e+01
2.394000000000000000e+03,0.000000000000000000e+00,2.382250008579730149e+01,-2.382991207854983085e+00,2.606255915146863344e+01,1.429321421836506623e-01,0.000000000000000000e+00,4.300000000000000000e+01,4.357053001123949088e+01,6.000000000000000000e+01
2.395000000000000000e+03,0.000000000000000000e+00,2.381783654213573342e+01,-2.372880937724925143e+00,2.604813434333656730e+01,1.425831365240928239e-01,0.000000000000000000e+00,4.300000000000000000e+01,4.356810576807671254e+01,6.000000000000000000e+01
2.396000000000000000e+03,0.000000000000000000e+00,2.381320474275907628e+01,-2.362798312313389992e+00,2.603377082776019336e+01,1.422322273122748615e-01,0.000000000000000000e+00,4.300000000000000000e+01,4.356568819429289618e+01,6.000000000000000000e+01
2.397000000000000000e+03,0.000000000000000000e+00,2.380860446799905361e+01,-2.352743425393947430e+00,2.601946843611646187e+01,1.418794572765376683e-01,0.000000000000000000e+00,4.300000000000000000e+01,4.356327731181030316e+01,6.000000000000000000e+01
2.398000000000000000e+03,0.000000000000000000e+00,2.380403549972965038e+01,-2.342716368143074046e+00,2.600522699922805359e+01,1.415248686446695936e-01,0.000000000000000000e+00,4.300000000000000000e+01,4.356087314193430871e+01,6.000000000000000000e+01
2.399000000000000000e+03,0.000000000000000000e+00,2.379949762135626656e+01,-2.332717229171565876e+00,2.599104634737898678e+01,1.411685031488485453e-01,0.000000000000000000e+00,4.300000000000000000e+01,4.355847570536089819e+01,6.000000000000000000e+01
2.400000000000000000e+03,0.000000000000000000e+00,2.379499061780476410e+01,-2.322746094555717455e+00,2.597692631033001476e+01,1.408104020304663528e-01,0.000000000000000000e+00,4.300000000000000000e+01,4.355608502218408518e+01,6.000000000000000000e+01
2.401000000000000000e+03,0.000000000000000000e+00,2.379051427551060982e+01,-2.312803047868173589e+00,2.596286671733385631e+01,1.404506060449265403e-01,0.000000000000000000e+00,4.300000000000000000e+01,4.355370111190324423e+01,6.000000000000000000e+01
2.402000000000000000e+03,0.000000000000000000e+00,2.378606838240823862e+01,-2.302888170208425844e+00,2.594886739715022017e+01,1.400891554664444316e-01,0.000000000000000000e+00,4.300000000000000000e+01,4.355132399343038685e+01,6.000000000000000000e+01
2.403000000000000000e+03,0.000000000000000000e+00,2.378165272792032425e+01,-2.293001540233075897e+00,2.593492817806065887e+01,1.397260900927393967e-01,0.000000000000000000e+00,4.300000000000000000e+01,4.354895368509733089e+01,6.000000000000000000e+01
2.404000000000000000e+03,0.000000000000000000e+00,2.377726710294740542e+01,-2.283143234185652126e+00,2.592104888788323791e+01,1.393614492498196633e-01,0.000000000000000000e+00,4.300000000000000000e+01,4.354659020466287700e+01,6.000000000000000000e+01
2.405000000000000000e+03,0.000000000000000000e+00,2.377291129985697893e+01,-2.273313325926457740e+00,2.590722935398702731e+01,1.389952717964123563e-01,0.000000000000000000e+00,4.300000000000000000e+01,4.354423356931980038e+01,6.000000000000000000e+01
2.406000000000000000e+03,0.000000000000000000e+00,2.376858511247356631e+01,-2.263511886961649289e+00,2.589346940330640834e+01,1.386275961288066794e-01,0.000000000000000000e+00,4.300000000000000000e+01,4.354188379570187806e+01,6.000000000000000000e+01
2.407000000000000000e+03,0.000000000000000000e+00,2.376428833606797042e+01,-2.253738986472464845e+00,2.587976886235520624e+01,1.382584601852285267e-01,0.000000000000000000e+00,4.300000000000000000e+01,4.353954089989078113e+01,6.000000000000000000e+01
2.408000000000000000e+03,0.000000000000000000e+00,2.376002076734720347e+01,-2.243994691343888626e+00,2.586612755724065238e+01,1.378879014504391376e-01,0.000000000000000000e+00,4.300000000000000000e+01,4.353720489742292443e+01,6.000000000000000000e+01
2.409000000000000000e+03,0.000000000000000000e+00,2.375578220444421618e+01,-2.234279066193139762e+00,2.585254531367716879e+01,1.375159569601846765e-01,0.000000000000000000e+00,4.300000000000000000e+01,4.353487580329621665e+01,6.000000000000000000e+01
2.410000000000000000e+03,0.000000000000000000e+00,2.375157244690796077e+01,-2.224592173397745398e+00,2.583902195699997861e+01,1.371426633057273026e-01,0.000000000000000000e+00,4.300000000000000000e+01,4.353255363197682470e+01,6.000000000000000000e+01
2.411000000000000000e+03,0.000000000000000000e+00,2.374739129569289275e+01,-2.214934073123676406e+00,2.582555731217855666e+01,1.367680566380112261e-01,0.000000000000000000e+00,4.300000000000000000e+01,4.353023839740576051e+01,6.000000000000000000e+01
2.412000000000000000e+03,0.000000000000000000e+00,2.374323855314939991e+01,-2.205304823352740584e+00,2.581215120382990946e+01,1.363921726722326921e-01,0.000000000000000000e+00,4.300000000000000000e+01,4.352793011300546056e+01,6.000000000000000000e+01
2.413000000000000000e+03,0.000000000000000000e+00,2.373911402301385110e+01,-2.195704479909947437e+00,2.579880345623167415e+01,1.360150466921249413e-01,0.000000000000000000e+00,4.300000000000000000e+01,4.352562879168631582e+01,6.000000000000000000e+01
2.414000000000000000e+03,0.000000000000000000e+00,2.373501751039854923e+01,-2.186133096490669114e+00,2.578551389333507515e+01,1.356367135541431124e-01,0.000000000000000000e+00,4.300000000000000000e+01,4.352333444585310218e+01,6.000000000000000000e+01
2.415000000000000000e+03,0.000000000000000000e+00,2.373094882178206788e+01,-2.176590724687381240e+00,2.577228233877770336e+01,1.352572076917486765e-01,0.000000000000000000e+00,4.300000000000000000e+01,4.352104708741136108e+01,6.000000000000000000e+01
2.416000000000000000e+03,0.000000000000000000e+00,2.372690776499953458e+01,-2.167077414016203463e+00,2.575910861589614598e+01,1.348765631195936454e-01,0.000000000000000000e+00,4.300000000000000000e+01,4.351876672777368071e+01,6.000000000000000000e+01
2.417000000000000000e+03,0.000000000000000000e+00,2.372289414923321971e+01,-2.157593211943023448e+00,2.574599254773843882e+01,1.344948134378043947e-01,0.000000000000000000e+00,4.300000000000000000e+01,4.351649337786600569e+01,6.000000000000000000e+01
2.418000000000000000e+03,0.000000000000000000e+00,2.371890778500249652e+01,-2.148138163909737219e+00,2.573293395707637288e+01,1.341119918358624763e-01,0.000000000000000000e+00,4.300000000000000000e+01,4.351422704813376185e+01,6.000000000000000000e+01
2.419000000000000000e+03,0.000000000000000000e+00,2.371494848415486345e+01,-2.138712313359724337e+00,2.571993266641765175e+01,1.337281310969362369e-01,0.000000000000000000e+00,4.300000000000000000e+01,4.351196774854802385e+01,6.000000000000000000e+01
2.420000000000000000e+03,0.000000000000000000e+00,2.371101605985612792e+01,-2.129315701763498936e+00,2.570698849801787489e+01,1.333432636017509998e-01,0.000000000000000000e+00,4.300000000000000000e+01,4.350971548861154048e+01,6.000000000000000000e+01
2.421000000000000000e+03,0.000000000000000000e+00,2.370711032658135764e+01,-2.119948368643770120e+00,2.569410127389238241e+01,1.329574213327455179e-01,0.000000000000000000e+00,4.300000000000000000e+01,4.350747027736476724e+01,6.000000000000000000e+01
2.422000000000000000e+03,0.000000000000000000e+00,2.370323110010532375e+01,-2.110610351600530787e+00,2.568127081582793991e+01,1.325706358779168148e-01,0.000000000000000000e+00,4.300000000000000000e+01,4.350523212339178514e+01,6.000000000000000000e+01
2.423000000000000000e+03,0.000000000000000000e+00,2.369937819749345564e+01,-2.101301686335675711e+00,2.566849694539428839e+01,1.321829384348427172e-01,0.000000000000000000e+00,4.300000000000000000e+01,4.350300103482618397e+01,6.000000000000000000e+01
2.424000000000000000e+03,0.000000000000000000e+00,2.369555143709261813e+01,-2.092022406677469082e+00,2.565577948395551999e+01,1.317943598145672468e-01,0.000000000000000000e+00,4.300000000000000000e+01,4.350077701935687458e+01,6.000000000000000000e+01
2.425000000000000000e+03,0.000000000000000000e+00,2.369175063852210172e+01,-2.082772544604719389e+00,2.564311825268132594e+01,1.314049304454957268e-01,0.000000000000000000e+00,4.300000000000000000e+01,4.349856008423387976e+01,6.000000000000000000e+01
2.426000000000000000e+03,0.000000000000000000e+00,2.368797562266433943e+01,-2.073552130270863714e+00,2.563051307255809874e+01,1.310146803771062574e-01,0.000000000000000000e+00,4.300000000000000000e+01,4.349635023627398311e+01,6.000000000000000000e+01
2.427000000000000000e+03,0.000000000000000000e+00,2.368422621165637310e+01,-2.064361192027462710e+00,2.561796376439987810e+01,1.306236392839583149e-01,0.000000000000000000e+00,4.300000000000000000e+01,4.349414748186642754e+01,6.000000000000000000e+01
2.428000000000000000e+03,0.000000000000000000e+00,2.368050222888049916e+01,-2.055199756447899428e+00,2.560547014885916184e+01,1.302318364692345021e-01,0.000000000000000000e+00,4.300000000000000000e+01,4.349195182697845752e+01,6.000000000000000000e+01
2.429000000000000000e+03,0.000000000000000000e+00,2.367680349895579184e+01,-2.046067848350431095e+00,2.559303204643757823e+01,1.298393008686460903e-01,0.000000000000000000e+00,4.300000000000000000e+01,4.348976327716087553e+01,6.000000000000000000e+01
2.430000000000000000e+03,0.000000000000000000e+00,2.367312984772913254e+01,-2.036965490821299074e+00,2.558064927749641626e+01,1.294460610540165424e-01,0.000000000000000000e+00,4.300000000000000000e+01,4.348758183755349194e+01,6.000000000000000000e+01
2.431000000000000000e+03,0.000000000000000000e+00,2.366948110226664781e+01,-2.027892705237394289e+00,2.556832166226701020e+01,1.290521452370330391e-01,0.000000000000000000e+00,4.300000000000000000e+01,4.348540751289057482e+01,6.000000000000000000e+01
2.432000000000000000e+03,0.000000000000000000e+00,2.366585709084481692e+01,-2.018849511288924425e+00,2.555604902086099983e+01,1.286575812727417667e-01,0.000000000000000000e+00,4.300000000000000000e+01,4.348324030750617908e+01,6.000000000000000000e+01
2.433000000000000000e+03,0.000000000000000000e+00,2.366225764294213363e+01,-2.009835927001578870e+00,2.554383117328044150e+01,1.282623966632722434e-01,0.000000000000000000e+00,4.300000000000000000e+01,4.348108022533944705e+01,6.000000000000000000e+01
2.434000000000000000e+03,0.000000000000000000e+00,2.365868258923065071e+01,-2.000851968758571520e+00,2.553166793942780544e+01,1.278666185614173167e-01,0.000000000000000000e+00,4.300000000000000000e+01,4.347892726993990209e+01,6.000000000000000000e+01
2.435000000000000000e+03,0.000000000000000000e+00,2.365513176156714792e+01,-1.991897651322660945e+00,2.551955913911581320e+01,1.274702737739960290e-01,0.000000000000000000e+00,4.300000000000000000e+01,4.347678144447261417e+01,6.000000000000000000e+01
2.436000000000000000e+03,0.000000000000000000e+00,2.365160499298501406e+01,-1.982972987857630986e+00,2.550750459207716503e+01,1.270733887654821870e-01,0.000000000000000000e+00,4.300000000000000000e+01,4.347464275172333714e+01,6.000000000000000000e+01
2.437000000000000000e+03,0.000000000000000000e+00,2.364810211768596560e+01,-1.974077989949659884e+00,2.549550411797412863e+01,1.266759896614951530e-01,0.000000000000000000e+00,4.300000000000000000e+01,4.347251119410363174e+01,6.000000000000000000e+01
2.438000000000000000e+03,0.000000000000000000e+00,2.364462297103147748e+01,-1.965212667628625898e+00,2.548355753640799648e+01,1.262781022521070884e-01,0.000000000000000000e+00,4.300000000000000000e+01,4.347038677365586068e+01,6.000000000000000000e+01
2.439000000000000000e+03,0.000000000000000000e+00,2.364116738953496721e+01,-1.956377029388882249e+00,2.547166466692842945e+01,1.258797519954196753e-01,0.000000000000000000e+00,4.300000000000000000e+01,4.346826949205821933e+01,6.000000000000000000e+01
2.440000000000000000e+03,0.000000000000000000e+00,2.363773521085323281e+01,-1.947571082210180826e+00,2.545982532904265483e+01,1.254809640207589505e-01,0.000000000000000000e+00,4.300000000000000000e+01,4.346615935062965264e+01,6.000000000000000000e+01
2.441000000000000000e+03,0.000000000000000000e+00,2.363432627377851958e+01,-1.938794831578121158e+00,2.544803934222455055e+01,1.250817631320920442e-01,0.000000000000000000e+00,4.300000000000000000e+01,4.346405635033473658e+01,6.000000000000000000e+01
2.442000000000000000e+03,0.000000000000000000e+00,2.363094041823050517e+01,-1.930048281504453733e+00,2.543630652592361230e+01,1.246821738113483430e-01,0.000000000000000000e+00,4.300000000000000000e+01,4.346196049178850984e+01,6.000000000000000000e+01
2.443000000000000000e+03,0.000000000000000000e+00,2.362757748524831314e+01,-1.921331434547174810e+00,2.542462669957378196e+01,1.242822202217061800e-01,0.000000000000000000e+00,4.300000000000000000e+01,4.345987177526126288e+01,6.000000000000000000e+01
2.444000000000000000e+03,0.000000000000000000e+00,2.362423731698254770e+01,-1.912644291830444265e+00,2.541299968260216957e+01,1.238819262108202118e-01,0.000000000000000000e+00,4.300000000000000000e+01,4.345779020068326304e+01,6.000000000000000000e+01
2.445000000000000000e+03,0.000000000000000000e+00,2.362091975668748134e+01,-1.903986853064238538e+00,2.540142529443764374e+01,1.234813153140760233e-01,0.000000000000000000e+00,4.300000000000000000e+01,4.345571576764947253e+01,6.000000000000000000e+01
2.446000000000000000e+03,0.000000000000000000e+00,2.361762464871299727e+01,-1.895359116563972046e+00,2.538990335451932268e+01,1.230804107576497775e-01,0.000000000000000000e+00,4.300000000000000000e+01,4.345364847542413145e+01,6.000000000000000000e+01
2.447000000000000000e+03,0.000000000000000000e+00,2.361435183849724240e+01,-1.886761079269559493e+00,2.537843368230491947e+01,1.226792354618819608e-01,0.000000000000000000e+00,4.300000000000000000e+01,4.345158832294539764e+01,6.000000000000000000e+01
2.448000000000000000e+03,0.000000000000000000e+00,2.361110117255848095e+01,-1.878192736764712212e+00,2.536701609727899509e+01,1.222778120442001987e-01,0.000000000000000000e+00,4.300000000000000000e+01,4.344953530882984438e+01,6.000000000000000000e+01
2.449000000000000000e+03,0.000000000000000000e+00,2.360787249848783276e+01,-1.869654083295646085e+00,2.535565041896108696e+01,1.218761628223930527e-01,0.000000000000000000e+00,4.300000000000000000e+01,4.344748943137697950e+01,6.000000000000000000e+01
2.450000000000000000e+03,0.000000000000000000e+00,2.360466566494143592e+01,-1.861145111789874518e+00,2.534433646691373099e+01,1.214743098175774666e-01,0.000000000000000000e+00,4.300000000000000000e+01,4.344545068857369330e+01,6.000000000000000000e+01
2.451000000000000000e+03,0.000000000000000000e+00,2.360148052163288668e+01,-1.852665813874710299e+00,2.533307406075035928e+01,1.210722747572386682e-01,0.000000000000000000e+00,4.300000000000000000e+01,4.344341907809863557e+01,6.000000000000000000e+01
2.452000000000000000e+03,0.000000000000000000e+00,2.359831691932595987e+01,-1.844216179895467711e+00,2.532186302014309121e+01,1.206700790783377109e-01,0.000000000000000000e+00,4.300000000000000000e+01,4.344139459732657826e+01,6.000000000000000000e+01
2.453000000000000000e+03,0.000000000000000000e+00,2.359517470982707721e+01,-1.835796198933609347e+00,2.531070316483042504e+01,1.202677439302617113e-01,0.000000000000000000e+00,4.300000000000000000e+01,4.343937724333275696e+01,6.000000000000000000e+01
2.454000000000000000e+03,0.000000000000000000e+00,2.359205374597765470e+01,-1.827405858824800555e+00,2.529959431462480168e+01,1.198652901776549734e-01,0.000000000000000000e+00,4.300000000000000000e+01,4.343736701289705593e+01,6.000000000000000000e+01
2.455000000000000000e+03,0.000000000000000000e+00,2.358895388164742712e+01,-1.819045146176317074e+00,2.528853628942008314e+01,1.194627384036624634e-01,0.000000000000000000e+00,4.300000000000000000e+01,4.343536390250832113e+01,6.000000000000000000e+01
2.456000000000000000e+03,0.000000000000000000e+00,2.358587497172637271e+01,-1.810714046384982234e+00,2.527752890919889950e+01,1.190601089124559003e-01,0.000000000000000000e+00,4.300000000000000000e+01,4.343336790836846006e+01,6.000000000000000000e+01
2.457000000000000000e+03,0.000000000000000000e+00,2.358281687211810151e+01,-1.802412543654219101e+00,2.526657199403990717e+01,1.186574217324132957e-01,0.000000000000000000e+00,4.300000000000000000e+01,4.343137902639660552e+01,6.000000000000000000e+01
2.458000000000000000e+03,0.000000000000000000e+00,2.357977943973241253e+01,-1.794140621011367287e+00,2.525566536412494401e+01,1.182546966188333243e-01,0.000000000000000000e+00,4.300000000000000000e+01,4.342939725223319414e+01,6.000000000000000000e+01
2.459000000000000000e+03,0.000000000000000000e+00,2.357676253247822018e+01,-1.785898260324646714e+00,2.524480883974607082e+01,1.178519530567946338e-01,0.000000000000000000e+00,4.300000000000000000e+01,4.342742258124400223e+01,6.000000000000000000e+01
2.460000000000000000e+03,0.000000000000000000e+00,2.357376600925655552e+01,-1.777685442319942188e+00,2.523400224131251335e+01,1.174492102639848740e-01,0.000000000000000000e+00,4.300000000000000000e+01,4.342545500852416751e+01,6.000000000000000000e+01
2.461000000000000000e+03,0.000000000000000000e+00,2.357078972995337196e+01,-1.769502146597530912e+00,2.522324538935751193e+01,1.170464871933915157e-01,0.000000000000000000e+00,4.300000000000000000e+01,4.342349452890212547e+01,6.000000000000000000e+01
2.462000000000000000e+03,0.000000000000000000e+00,2.356783355543274538e+01,-1.761348351648453381e+00,2.521253810454506095e+01,1.166438025361391517e-01,0.000000000000000000e+00,4.300000000000000000e+01,4.342154113694351736e+01,6.000000000000000000e+01
2.463000000000000000e+03,0.000000000000000000e+00,2.356489734753002097e+01,-1.753224034870767500e+00,2.520188020767654535e+01,1.162411747242429322e-01,0.000000000000000000e+00,4.300000000000000000e+01,4.341959482695510530e+01,6.000000000000000000e+01
2.464000000000000000e+03,0.000000000000000000e+00,2.356198096904461536e+01,-1.745129172585831556e+00,2.519127151969729894e+01,1.158386219331464101e-01,0.000000000000000000e+00,4.300000000000000000e+01,4.341765559298856658e+01,6.000000000000000000e+01
2.465000000000000000e+03,0.000000000000000000e+00,2.355908428373351526e+01,-1.737063740054085592e+00,2.518071186170304898e+01,1.154361620845539282e-01,0.000000000000000000e+00,4.300000000000000000e+01,4.341572342884430213e+01,6.000000000000000000e+01
2.466000000000000000e+03,0.000000000000000000e+00,2.355620715630438866e+01,-1.729027711490890296e+00,2.517020105494626492e+01,1.150338128490144274e-01,0.000000000000000000e+00,4.300000000000000000e+01,4.341379832807518824e+01,6.000000000000000000e+01
2.467000000000000000e+03,0.000000000000000000e+00,2.355334945240884181e+01,-1.721021060082131182e+00,2.515973892084242181e+01,1.146315916485487751e-01,0.000000000000000000e+00,4.300000000000000000e+01,4.341188028399027843e+01,6.000000000000000000e+01
2.468000000000000000e+03,0.000000000000000000e+00,2.355051103863583961e+01,-1.713043757999615391e+00,2.514932528097616427e+01,1.142295156592904870e-01,0.000000000000000000e+00,4.300000000000000000e+01,4.340996928965849122e+01,6.000000000000000000e+01
2.469000000000000000e+03,0.000000000000000000e+00,2.354769178250496253e+01,-1.705095776416408748e+00,2.513895995710737097e+01,1.138276018140008949e-01,0.000000000000000000e+00,4.300000000000000000e+01,4.340806533791224098e+01,6.000000000000000000e+01
2.470000000000000000e+03,0.000000000000000000e+00,2.354489155245984477e+01,-1.697177085521936579e+00,2.512864277117714806e+01,1.134258668046327218e-01,0.000000000000000000e+00,4.300000000000000000e+01,4.340616842135102615e+01,6.000000000000000000e+01
2.471000000000000000e+03,0.000000000000000000e+00,2.354211021786167635e+01,-1.689287654536908212e+00,2.511837354531370181e+01,1.130243270848835802e-01,0.000000000000000000e+00,4.300000000000000000e+01,4.340427853234497491e+01,6.000000000000000000e+01
